"int_conv_he","conv_hge_floor","conv_hge_roof","conv_hge_wall_s","conv_hge_wall_e","conv_hge_wall_n","conv_hge_wall_w","conv_hge_walls","conv_hge_windows","conv_hge_doors","afn_inf_sens_hge","afn_inf_sens_hle","afn_air_change","uncomf_hot","uncomf_cold","comf","temp_max","temp_95","typo","simp","wrap","storey","cond","dwel","room","weather"
419.7,256.2,112.5,101.1,91.7,67,130.8,390.4,-63.9,28.8,0.1,-1155.8,3.5,2.9,0.9,96.1,35.3,30.5,"Hip.","00","SF","Intermediário","AFN","L","Dorm. N","Curitiba"
424.6,151.9,61.2,31.3,57.8,75.2,78.7,243,-60.8,30,0.1,-886.3,3.1,1.1,4,94.9,32.8,28.5,"Hip.","00","SF","Intermediário","AFN","L","Dorm. S","Curitiba"
737.4,326.9,160.7,79.9,99.1,92.9,160.4,432.4,-123.2,60.7,0,-1548,3.2,39.6,0,60.4,35.5,29.8,"Hip.","00","SF","Intermediário","AFN","L","Sala","Curitiba"
430.5,380.1,181,191.5,152,109.1,123.7,576.3,-84,38.1,0.1,-1534.9,3.6,3.1,0.2,96.7,36.1,30.6,"Hip.","00","SF","Intermediário","AFN","NE","Dorm. 1","Curitiba"
431.2,388.6,185.4,148.5,188.8,76.8,211.1,625.1,-81,38.5,0.2,-1604.9,3.8,3.1,0,96.9,36,30.5,"Hip.","00","SF","Intermediário","AFN","NE","Dorm. 2","Curitiba"
757.9,615.1,306,212.1,0,144.2,182.6,718.7,-153.5,94.3,0.1,-2340.2,3.5,48,0,52,34.7,29.1,"Hip.","00","SF","Intermediário","AFN","NE","Sala","Curitiba"
430.4,380.1,181.2,191.6,125.4,109.3,149.6,575.9,-84,39.1,0.2,-1536.1,3.6,3.1,0.2,96.7,35.9,30.5,"Hip.","00","SF","Intermediário","AFN","NO","Dorm. 1","Curitiba"
431.2,388.9,185.5,148.5,215.8,76.8,184.8,626,-81,38.4,0.2,-1605.7,3.8,3.1,0,96.9,36.1,30.6,"Hip.","00","SF","Intermediário","AFN","NO","Dorm. 2","Curitiba"
757.9,615.4,306.1,212.2,187.5,144.2,0,720,-153.5,93.8,0.1,-2341.2,3.5,48,0,52,34.7,29.1,"Hip.","00","SF","Intermediário","AFN","NO","Sala","Curitiba"
436.5,219,104.1,55.8,94.5,139.6,79.6,369.6,-74.8,25.3,0.1,-1101,3,0.7,2.3,97.1,31.8,27.7,"Hip.","00","SF","Intermediário","AFN","SE","Dorm. 1","Curitiba"
437.1,225.9,108.5,39.5,118.1,108.8,130.1,396.4,-71.5,26.2,0.1,-1144.3,3.1,0.6,1.8,97.6,31.7,27.6,"Hip.","00","SF","Intermediário","AFN","SE","Dorm. 2","Curitiba"
785.7,311.2,143.9,56.9,0,131.1,93.1,377.7,-152.1,50.6,0.1,-1515.4,2.9,26,0,74,32.4,27.6,"Hip.","00","SF","Intermediário","AFN","SE","Sala","Curitiba"
436.4,220.2,104.6,56.3,80.4,140.2,95.4,372.3,-74.8,25.4,0.1,-1105.3,3,0.7,2.2,97.1,31.8,27.7,"Hip.","00","SF","Intermediário","AFN","SO","Dorm. 1","Curitiba"
